i,intercept,reg_coef_1,reg_coef_2,reg_coef_3,r_squared_train,adj_r_squared_train,rmse_train_train,mae_train_train,r_squared_test,adj_r_squared_test,rmse_train_test,mae_train_test
4451,-21.064182884582802,4.470859036228688,0.37541812763417026,-0.08683360404015489,0.7422919769869016,0.7173524908888599,22.75816546519106,17.295047900082118,0.7785495622786414,0.6456792996458262,20.130639225985107,14.761653461473303
4452,-15.766481585860085,4.107879067195062,0.3548072200399908,-0.08244375986031616,0.7222686238709787,0.6953913939230089,22.16608452145353,16.58730262021284,0.8204981484267666,0.7127970374828265,22.535150566233003,19.310523685883954
4453,-19.706466152999084,3.4189948989948937,0.40865530353106827,-0.09254627466307469,0.7492061585213122,0.7249357867653102,22.06346409142971,16.279683400679414,0.733525505325619,0.5736408085209904,24.48196670926631,19.959091529108143
4454,-12.010533103610708,1.6233093291356866,0.35449782166908583,-0.07764901856915407,0.7625631234139867,0.7395853611637273,20.75163368385268,15.808373276463008,0.7234044352868704,0.5574470964589926,28.303782399723513,21.447228467212597
4455,-18.20049365888135,4.317038961217482,0.35014128569073044,-0.07974763602328783,0.7508217233927357,0.7274612599608046,22.30501801887265,17.02934396971656,0.7805186217889725,0.6159075881307018,21.94808329194709,16.21893932371524
4456,-15.052616822904945,3.290334972213566,0.36470839866893845,-0.08272299911174674,0.7243656386191741,0.69769134558232,22.075388444212532,16.389540231664476,0.8093057532701955,0.6948892052323128,22.83875595521011,19.82240480273883
4457,-14.776618174754827,0.538107098525771,0.38527819327624113,-0.08085632136379634,0.7754486743565299,0.7537179009071617,20.686849196404285,14.991623588178633,0.538988329703841,0.2623813275261456,29.79696623322926,23.166247719943904
4458,-17.947449503815655,4.488011211585337,0.35788890008762936,-0.0836001872702643,0.7336764056339834,0.7079031545663044,22.41479267330981,17.067042519884183,0.7767955085695935,0.6428728137113495,21.31910560463131,16.19735632525117
4459,-18.243258848815685,5.272191138127663,0.35759543749416073,-0.08630057217453618,0.743042360465857,0.7181754921238432,22.379496738895092,17.27845855583455,0.7318582353999591,0.5709731766399345,22.143411713655702,16.55279697469531
4460,-20.112601655251545,4.163587356709692,0.365839055262566,-0.08370894732103024,0.7490844524284731,0.7255611198436425,22.54929209881877,17.46399314951303,0.7453957875528261,0.5544426282174457,20.747531408250058,13.062147423701788
4461,-18.47959917626131,3.798768352874103,0.3798361295397832,-0.08692542948234827,0.7257883155302138,0.6992517009041055,22.98846979465077,17.41846386825938,0.8138554998273204,0.7021687997237127,18.92971100043433,14.722104196441737
4462,-15.919421797535051,4.168760151398378,0.34420896506556725,-0.07991842849135405,0.7335488532568161,0.7077632584107014,21.847595727325523,16.666480779991502,0.7498556487835476,0.5997690380536762,23.822048789319236,18.492545129828667
4463,-18.72286361938363,3.867693662157466,0.3572717874544419,-0.08093767251966938,0.7650799504446871,0.7423457521006246,20.663466269380105,15.466893762256671,0.7050196207825191,0.5280313932520306,27.537041551427684,21.35912391960034
4464,-17.11849202564808,2.646434577150445,0.37495765664396574,-0.08354914688804232,0.7648606926797598,0.7421052758423172,21.011754795486663,15.554241344603104,0.5622928461252871,0.2996685538004593,26.6524922136778,20.676413583146605
4465,-17.109162962200603,4.008410158412539,0.37436009292863504,-0.08682119252888415,0.7283939785276049,0.7029309140145679,23.77291149846166,18.48971056966342,0.9432285793669721,0.9006500138922012,13.443756759908844,10.433179676511722
4466,-18.66242881989469,4.964472213375694,0.3533801638182063,-0.0839319065515074,0.786755230532439,0.766118639938804,20.415114996697007,15.836569197473837,0.5317137551420958,0.2507420082273534,28.238677928308466,21.07267081501805
4467,-16.431007364176846,4.7919999349004145,0.3642702740142489,-0.08707810001118726,0.7388726277313088,0.7136022368665967,22.858730573252316,17.367032642618653,0.8484177850789797,0.7574684561263675,20.63364936623794,17.465209611654107
4468,14.002500640362916,-9.956054499554257,0.33418534781364373,-0.19075289612116153,0.7524711453596905,0.7285167400719186,21.720778058027214,15.35026031814066,0.0016625934163050568,-0.597339850533912,167.29528159731652,104.80024552368327
4469,-21.058054035545606,4.009455021454301,0.3778356728383969,-0.08577164365949125,0.7236458935581034,0.6969019477734038,22.191680601429987,16.4394801767767,0.7954277989513779,0.6726844783222047,22.629737555053595,17.770505418605353
4470,-18.354181334882796,3.8215462683785937,0.35807884915564386,-0.08134146355576127,0.7350209048945561,0.7101791147284207,22.316394835513467,16.750180655854074,0.8110739635540665,0.6693794362196164,21.774573603073637,16.285193417511103
4471,-16.60864960512118,3.3338798575765938,0.3578406837387807,-0.08148121413678822,0.745373928331743,0.7207326955896536,22.37492647505881,16.99222315442781,0.7585167575108376,0.6136268120173402,21.584092395702598,15.482123573248657
4472,-19.493826132210355,3.7728727301228804,0.41171545216751715,-0.09458160560398415,0.7585394417908339,0.7351722909963985,21.828784420627112,16.216303490203007,0.7706183786957163,0.632989405913146,25.94391277049563,21.346524310065323
4473,-15.69296454414966,4.586618675069082,0.3417499509194528,-0.0807146353550467,0.7604955951930759,0.7373177495665993,20.992159834126703,15.937687850859282,0.6629226182746782,0.46067618923948517,26.913934126760267,22.20215603496113
4474,-19.28567619591595,3.919305021057302,0.3645118234785981,-0.0829289853047111,0.7295856313640203,0.7034164989153772,22.944662565942465,17.375729536534152,0.8169477069070427,0.7071163310512683,19.11966162831644,13.848734683999243
4475,-17.3369952895689,3.4857044632123846,0.362558468771353,-0.08173561626057924,0.7342695083116464,0.7093572747158632,21.95777023972681,16.589895407122704,0.7784986065987016,0.6123725615477278,23.210358410924133,17.220522472422452
4476,-11.276547397793497,2.167064317776168,0.34761905197014886,-0.07776314166124965,0.7692908219992445,0.7469641273540101,20.318025746830813,15.5134542021634,0.7367044272479651,0.5787270835967442,29.398747083731656,24.368848538282446
4477,-17.67995665387806,4.227925179726303,0.36258498254061405,-0.08431670493447002,0.7410980311610738,0.716043001918597,22.311909858542617,17.364172660459158,0.7247643331826424,0.5596229330922279,21.66805650940657,15.043440729332644
4478,-18.450628411280924,3.5654629874922583,0.4052452384784765,-0.09230634434408136,0.7142456893265938,0.6865920463581997,22.98952803388258,17.402328060927815,0.8429664845626368,0.7487463753002188,21.052178134531207,16.408377247506717
4479,-19.240194843984398,4.167233268133533,0.3496586849576356,-0.0784064508448718,0.7415801828962114,0.7165718134990706,22.34527114350708,16.80057157287178,0.802895910117342,0.6846334561877472,22.306465438926384,16.847108607697514
4480,-20.90171802014082,4.215967756059177,0.3789338151609786,-0.08694234750390056,0.7580344518666869,0.7353501817291889,21.996214092790517,16.2965206020347,0.7070492539822585,0.4873361944689524,23.37479163071154,18.881229873099656
4481,-17.548854492733003,4.686433526948802,0.3364322200103132,-0.07885716070475429,0.7508527259250575,0.726741699401676,21.19920643400723,15.844270333735835,0.7872670207194522,0.6596272331511235,26.356574973088613,21.193277374539825
4482,-17.604791932256603,3.6850310236863764,0.36682978601177946,-0.08343588520414996,0.7122646842408417,0.6844193311028586,23.111045044238107,17.307462114324927,0.8473892735382419,0.7558228376611871,18.062412106327734,14.703487990406567
4483,-14.441221037647622,0.8534281515563792,0.4070395349183248,-0.08866619672488729,0.7287985102010137,0.7025532047365957,23.470777284531152,17.453805414123362,0.8195128474221567,0.7112205558754507,20.291065181847262,14.706042649123853
4484,-18.85088609901682,4.0134052363210815,0.3662829120594355,-0.08247218535785594,0.7827662472995135,0.7617436260704341,20.28962444933689,15.636749003001162,0.5974915864345458,0.35598653829527327,28.40125315149268,21.645883797990273
4485,-18.629207490441253,4.560602744811222,0.3604924348277956,-0.08441843719922931,0.7571046512187996,0.734333212270562,21.93916881257842,16.65602053339732,0.6629643661299619,0.4101876407274333,23.29426151891967,17.725194916723176
4486,-13.777839446059346,1.5476918668434085,0.38213254414122,-0.0838811770728401,0.7372511504432799,0.7118238424216619,21.154972904637198,15.612268628742063,0.66222769821493,0.459564317143888,26.981784239403922,21.469791733631986
4487,-19.58930491799028,3.849175757927531,0.39117447704987135,-0.08949584030783847,0.745250383674977,0.7205971949983618,22.43701324575597,16.713764000668668,0.7828883348105257,0.6526213356968411,21.856852611989513,17.704508809732143
