i,intercept,reg_coef_1,reg_coef_2,reg_coef_3,r_squared_train,adj_r_squared_train,rmse_train_train,mae_train_train,r_squared_test,adj_r_squared_test,rmse_train_test,mae_train_test
78,-21.8512269560281,4.400045841732206,0.357610206988867,-0.08157240590795417,0.7663792088045744,0.743770745140501,,,0.7952678838828463,0.6724286142125541,,
79,-18.62400424485715,5.2635164662656235,0.355578709927412,-0.08558728307271812,0.7870117523775879,0.7663999864786448,,,0.5398268570683475,0.26372297130935607,,
80,-14.400158725432888,3.658222567062904,0.35015527562762294,-0.07909629961315123,0.7023989215670873,0.6744988204640017,,,0.9622488848308222,0.9339355484539388,,
81,-16.619792900699952,3.6987017806175317,0.3470174932410274,-0.07860012469053856,0.7352665690967612,0.7096472048158027,,,0.8351291046499529,0.7362065674399247,,
82,-19.09024671962954,3.7388569529464633,0.36614392538858304,-0.08135240141518368,0.7677065928228863,0.7452265856767141,,,0.657598715898742,0.45215794543798715,,
83,-17.968538476631306,5.413485206788307,0.3648693621908942,-0.08886156762900788,0.7708321965324468,0.748654667164619,,,0.6781555839101451,0.4850489342562321,,
84,-19.91765280338732,4.115915709207122,0.37614878716158145,-0.08636862304584458,0.74384872226557,0.7190598889364316,,,0.7463672098441787,0.594187535750686,,
85,-12.751872016761673,0.6777278680926785,0.3819792486670615,-0.08160900788768638,0.7149544509789024,0.6882314307581745,,,0.8150089248393584,0.6762656184688771,,
86,-18.7254995055859,3.5545159693799926,0.3961529875763645,-0.09030260407930246,0.7378708638928577,0.7125035281405536,,,0.7994838391145036,0.6791741425832057,,
87,13.0694983564881,-9.741132265061426,0.3330753905962215,-0.21037558032240322,0.7517415529557114,0.7277165419514254,,,0.011079402197587096,-0.5822729564838607,,
88,-19.781553910406632,5.112663079172332,0.3524585566900478,-0.08357653198706566,0.7836079452111252,0.7626667786186534,,,0.5401941095389163,0.2643105752622661,,
89,-16.685935704874197,3.9204324889511466,0.3450290052084502,-0.07878446993299443,0.7080733250572109,0.6798223565143604,,,0.9172792273768053,0.8676467638028885,,
