i,intercept,reg_coef_1,reg_coef_2,reg_coef_3,r_squared_train,adj_r_squared_train,rmse_train_train,mae_train_train,r_squared_test,adj_r_squared_test,rmse_train_test,mae_train_test
228,-18.227776427444446,3.612252501581869,0.3865106998249985,-0.08777580575591215,0.7432973245465369,0.7184551301478146,22.021678045879618,16.183673593242915,0.6825367823391558,0.4920588517426493,23.260146047926995,19.96619105161021
229,-16.89011728486334,4.006439305226958,0.3686879497673473,-0.08536078003688674,0.7053293493056997,0.6768128347223803,24.15571011539849,18.745718102698078,0.938150678410939,0.9010410854575024,12.004864806963308,10.206207039231202
230,-15.960093460719452,1.1731949512247106,0.37448148027476036,-0.07973756454091196,0.8380305989783104,0.822845967632527,16.799887958552983,12.591607394970076,0.3976400418824712,-0.0541299267056754,39.667104264009744,34.224917931408136
231,-20.597431083468223,4.4105676060294865,0.3477025689888548,-0.07942321305778216,0.7644474189409195,0.7416520078706859,21.02263546307274,16.117217993141306,0.6937947866459497,0.5100716586335196,27.327394221953256,18.74965151481875
232,-17.58270319018159,4.855735895870439,0.36332353516999705,-0.08565502764905653,0.7547502049344668,0.7310163537990926,22.330431203134385,17.04198359955433,0.7111004158474,0.53776066535584,22.212773615335934,17.801903387768842
233,-17.802770894694227,3.497618405175872,0.38415259228272625,-0.08725936644586102,0.7297745414653076,0.7036236906393696,22.31098386330241,16.46953440060738,0.8010093206362089,0.6816149130179342,22.062337647771784,18.631103598569485
234,-18.890320116056376,4.496967763973461,0.3574946570099599,-0.0831899271754879,0.7594256041788838,0.7361442110349048,20.66630264608827,15.376910201443366,0.6980777209996591,0.5169243535994547,27.348851146280527,22.233515231542587
235,-11.085603388662538,0.3232569525458705,0.377694621898838,-0.08124310496366621,0.7246966407061043,0.6988869507723016,23.504686615880317,17.65596495963048,0.7234273554718609,0.5159978720757565,19.39141250319878,14.91490287330781
236,-15.55759590876066,3.2761202435239705,0.35974416216910543,-0.08101328498809224,0.7116536446011617,0.6837491585948225,21.589659111468666,15.815540803847355,0.8093134257873766,0.6949014812598027,24.465412779153084,21.272091130867423
237,-9.903204456106458,0.2814254067322253,0.3640333868289296,-0.07791906960420791,0.7069433260202538,0.6785830027318912,23.939861150809055,18.50702497416111,0.8519015758700006,0.7630425213920009,18.069094828996906,12.576905780612124
238,-19.201573462189206,4.294179174019876,0.38733204786201214,-0.09018429912288084,0.7362592329013327,0.7107359328595262,22.93531348405264,16.966033775283318,0.8087485700791547,0.6939977121266475,19.8642193069369,17.26072053496411
239,-19.425782231203794,5.532522872908907,0.34237854661858874,-0.08256701299417335,0.8078710184354034,0.7892778911872167,18.96010710783502,14.941548848146654,0.5158739722879733,0.22539835566075728,32.351711764694514,24.851220194221554
240,-21.505572533025084,4.136397233452738,0.38224576394058635,-0.08623920032169424,0.7662340731358598,0.7443185174923466,22.222112229811216,16.79504888221851,0.6233005481669992,0.3407759592922486,22.66445940480167,17.11616529385183
241,-21.188810436080775,4.069005418043368,0.3615399555336546,-0.08157731694695197,0.7689047930177181,0.7465407407291101,20.276773185935724,14.758911375063121,0.6926871587573235,0.5082994540117175,29.251007773997237,23.93261991349828
242,-15.714693231998567,3.6186698610137933,0.390732649650014,-0.089068047682753,0.7186299632966089,0.6914006049059581,23.258691932156545,17.375497452092763,0.9762929988629113,0.9620687981806582,19.903822625810037,18.12131468000977
243,-16.246644035368135,3.245837034559248,0.3582670785501581,-0.08166976883941796,0.7491734844455163,0.7248999506821792,22.21017089833024,16.317327312545608,0.7396147796098154,0.5833836473757046,22.243041782512606,18.235937717444898
244,-16.874118724389795,3.697623488360665,0.3661547741849812,-0.083713873403648,0.7302063546238182,0.7040972921680587,22.60124910643423,17.142513926260754,0.7893994041557066,0.6630390466491306,20.453083904814687,15.768373410640866
245,-19.17082221448708,4.615180236173105,0.3564162502854923,-0.0833198222983525,0.7627903494241415,0.7405519446826547,21.669098545936105,17.1328060245709,0.6325831136020243,0.35702044880354267,24.497580587105393,15.248380147859379
246,-16.23709705812662,3.5345787176541483,0.38712985899998753,-0.0888493531271578,0.7166500618530789,0.6892291000969253,23.59203856181141,18.25466680347241,0.9641553372353296,0.9426485395765274,17.173737254119523,13.007392644021063
247,-16.98321161301777,0.6009891788561156,0.38780534323988125,-0.08095513707896251,0.7813782631740949,0.7602213209006202,20.20066614434407,14.774454520973729,0.6230188263907632,0.3968301222252212,31.90579323766982,24.18184034150049
